,actor,collab,count,genres
7074,Tun Tun,Dev Anand,3,"['Comedy|Romance|Thriller', 'Action|Crime|Musical', 'Comedy|Drama']"
7075,Tun Tun,Jeevan,10,"['Action|Comedy|Drama', 'Action', 'Action|Comedy|Musical', 'Crime|Drama|Romance', 'Comedy|Crime|Drama', 'Action|Drama', 'Action|Drama|Romance', 'Action|Drama|Romance', 'Fantasy|Musical|Romance', 'Fantasy|Musical|Romance']"
7076,Tun Tun,Brahmachari,3,"['Drama', 'Action|Comedy', 'Crime|Drama|Romance']"
7077,Tun Tun,Pradeep Kumar,4,"['Drama', 'Drama|Romance', 'Comedy|Drama|Romance', 'Adventure|Drama|Romance']"
7078,Tun Tun,Anwar Hussain,7,"['Action', 'Action|Comedy|Drama', 'Action|Comedy|Musical', 'Drama|Romance', 'Drama|Romance', 'Comedy|Drama|Musical', 'Action|Crime|Drama']"
7079,Tun Tun,Abhi Bhattacharya,1,['Comedy|Drama']
7080,Tun Tun,Tanuja,3,"['Drama', 'Comedy|Family|Romance', 'Crime|Drama|Romance']"
7081,Tun Tun,Mac Mohan,4,"['Action|Drama|Musical', 'Action|Crime|Drama', 'Action|Comedy', 'Action|Comedy|Drama']"
7082,Tun Tun,Shreeram Lagoo,1,['Drama']
7083,Tun Tun,Raj Mehra,3,"['Crime|Drama|Romance', 'Action|Drama|Family', 'Comedy|Drama|Romance']"
7084,Tun Tun,Parikshat Sahni,1,['Musical|Romance']
7085,Tun Tun,Manmohan Krishna,5,"['Drama|Romance', 'Comedy|Drama|Romance', 'Action|Drama|Romance', 'Action|Drama|Romance', 'Comedy|Drama|Romance']"
7086,Tun Tun,Anjana Mumtaz,1,['Action|Thriller']
7087,Tun Tun,Ramesh Deo,4,"['Romance', 'Action|Comedy', 'Action|Drama|Romance', 'Adventure|Comedy|Crime']"
7088,Tun Tun,Shivraj,2,"['Romance', 'Comedy|Drama|Musical']"
7089,Shubha Khote,Anjan Srivastav,1,['Action|Drama']
7090,Shubha Khote,Master Bhagwan,2,"['Crime|Horror|Mystery', 'Musical|Romance']"
7091,Shubha Khote,Pinchoo Kapoor,2,"['Action|Crime|Drama', 'Musical|Romance']"
7092,Shubha Khote,Juhi Chawla,1,['Drama']
7093,Shubha Khote,Rati Agnihotri,4,"['Comedy', 'Action|Comedy|Crime', 'Action|Comedy|Drama', 'Drama|Family']"
7094,Shubha Khote,Sujit Kumar,3,"['Action|Comedy|Drama', 'Drama', 'Action|Crime|Drama']"
7095,Shubha Khote,David Abraham,2,"['Comedy|Romance', 'Romance']"
7096,Shubha Khote,Sushma Seth,1,['Drama|Romance']
7097,Shubha Khote,Sulochana Latkar,2,"['Action|Drama|Romance', 'Musical|Romance']"
7098,Shubha Khote,Reema Lagoo,3,"['Drama|Romance', 'Romance', 'Drama|Romance']"
7099,Shubha Khote,Kamal Kapoor,2,"['Action|Adventure', 'Drama|Family|Musical']"
7100,Shubha Khote,Amjad Khan,2,"['Romance', 'Family']"
7101,Shubha Khote,Nasir Hussain,3,"['Comedy', 'Action|Drama|Romance', 'Comedy|Drama|Romance']"
7102,Shubha Khote,Rakhee Gulzar,2,"['Drama|Family', 'Family']"
7103,Shubha Khote,Brahm Bhardwaj,3,"['Drama|Family', 'Comedy|Drama|Musical', 'Comedy|Drama|Musical']"
7104,Shubha Khote,Johnny Walker,2,"['Comedy|Family|Musical', 'Comedy|Drama|Musical']"
7105,Shubha Khote,Madhuri Dixit,3,"['Action|Comedy|Drama', 'Drama|Family', 'Drama']"
7106,Shubha Khote,Sharmila Tagore,2,"['Drama', 'Action|Drama|Romance']"
7107,Shubha Khote,Utpal Dutt,4,"['Drama|Romance', 'Drama|Family|Romance', 'Comedy', 'Comedy|Romance']"
7108,Shubha Khote,Dev Anand,2,"['Comedy|Crime|Drama', 'Comedy|Crime|Drama']"
7109,Shubha Khote,Sadashiv Amrapurkar,1,['Action|Crime|Drama']
7110,Shubha Khote,Mohnish Bahl,2,"['Comedy|Drama|Family', 'Drama']"
7111,Shubha Khote,Saeed Jaffrey,1,['Action|Comedy|Drama']
7112,Shubha Khote,Govind Namdeo,1,['Drama']
7113,Shubha Khote,Manisha Koirala,1,['Drama|Romance']
7114,Shubha Khote,Jeevan,2,"['Action|Drama', 'Comedy']"
7115,Shubha Khote,Brahmachari,1,['Drama|Romance']
7116,Shubha Khote,Pradeep Kumar,1,['Comedy|Drama|Romance']
7117,Shubha Khote,Anwar Hussain,3,"['Action|Comedy|Drama', 'Action|Comedy|Drama', 'Comedy|Drama|Musical']"
7118,Shubha Khote,Goga Kapoor,2,"['Action|Crime|Drama', 'Action|Comedy|Drama']"
7119,Shubha Khote,Shreeram Lagoo,3,"['Action|Comedy|Drama', 'Action|Drama|Musical', 'Musical|Romance']"
7120,Shubha Khote,Raj Mehra,2,"['Drama|Family', 'Musical|Romance']"
7121,Shubha Khote,Manmohan Krishna,2,"['Drama|Family', 'Drama|Musical|Romance']"
7122,Shubha Khote,Anjana Mumtaz,1,['Drama']
7123,Shubha Khote,Vinod Mehra,2,"['Drama', 'Action|Crime|Drama']"
7124,Shubha Khote,Ramesh Deo,1,['Drama|Family']
7125,Shubha Khote,Shivraj,4,"['Drama', 'Comedy|Drama|Romance', 'Comedy|Romance', 'Drama']"
7126,Juhi Chawla,Tabu,1,['Comedy|Drama|Family']
7127,Juhi Chawla,Anjan Srivastav,2,"['Comedy|Drama|Music', 'Comedy|Musical|Romance']"
7128,Juhi Chawla,Master Bhagwan,1,['Drama']
7129,Juhi Chawla,Rati Agnihotri,1,['Comedy|Romance']
7130,Juhi Chawla,Sushma Seth,2,"['Action|Drama|Romance', 'Action|Comedy|Drama']"
7131,Juhi Chawla,Mohan Joshi,1,['Action|Comedy|Drama']
7132,Juhi Chawla,Saurabh Shukla,2,"['Comedy|Romance', 'Action|Crime|Romance']"
7133,Juhi Chawla,Reema Lagoo,6,"['Comedy|Romance', 'Comedy|Romance', 'Comedy|Drama|Musical', 'Action|Drama', 'Action|Drama|Fantasy', 'Drama|Musical|Romance']"
7134,Juhi Chawla,Sudhir,3,"['Action|Adventure|Romance', 'Action|Drama', 'Action']"
7135,Juhi Chawla,Irrfan Khan,2,"['Comedy|Crime|Drama', 'Comedy|Drama']"
7136,Juhi Chawla,Rakhee Gulzar,1,['Drama|Family']
7137,Juhi Chawla,Sunny Deol,4,"['Action|Crime|Romance', 'Drama|Romance|Thriller', 'Drama', 'Action|Romance|Thriller']"
7138,Juhi Chawla,Tej Sapru,1,['Drama']
7139,Juhi Chawla,Navin Nischol,1,['Comedy|Musical|Romance']
7140,Juhi Chawla,Rajpal Yadav,3,"['Comedy|Drama|Family', 'Comedy|Crime|Drama', 'Drama|Fantasy|Romance']"
7141,Juhi Chawla,Madhuri Dixit,1,['Action|Drama']
7142,Juhi Chawla,Himani Shivpuri,4,"['Comedy|Drama|Romance', 'Comedy|Romance', 'Comedy|Drama|Romance', 'Comedy|Drama|Romance']"
7143,Juhi Chawla,Sadashiv Amrapurkar,2,"['Action|Comedy|Drama', 'Action|Drama']"
7144,Juhi Chawla,Mohnish Bahl,7,"['Drama|Family', 'Action|Adventure|Romance', 'Action|Comedy|Crime', 'Action|Drama|Thriller', 'Action|Comedy|Crime', 'Drama', 'Action|Comedy|Drama']"
7145,Juhi Chawla,Saeed Jaffrey,3,"['Comedy|Romance', 'Action|Drama|Thriller', 'Drama|Romance']"
7146,Juhi Chawla,Manisha Koirala,1,['Drama']
7147,Juhi Chawla,Goga Kapoor,4,"['Action|Crime|Drama', 'Comedy|Drama|Music', 'Romance', 'Drama|Musical|Romance']"
7148,Juhi Chawla,Tanuja,1,['Action|Adventure|Romance']
7149,Juhi Chawla,Mac Mohan,1,['Comedy|Drama|Romance']
7150,Juhi Chawla,Boman Irani,1,['Comedy|Romance']
7151,Juhi Chawla,Satish Kaushik,3,"['Comedy|Drama|Romance', 'Action|Comedy|Drama', 'Action']"
7152,Juhi Chawla,Razak Khan,1,['Action|Drama|Romance']
7153,Juhi Chawla,Jimmy Sheirgill,1,['Drama|Romance']
7154,Juhi Chawla,Anjana Mumtaz,4,"['Action|Comedy|Crime', 'Drama', 'Action|Drama|Fantasy', 'Drama']"
7155,Nasir Hussain,Master Bhagwan,2,"['Action|Crime', 'Action|Crime|Drama']"
7156,Nasir Hussain,Pinchoo Kapoor,2,"['Action|Crime|Drama', 'Crime|Musical|Mystery']"
7157,Nasir Hussain,Rati Agnihotri,1,['Drama|Romance']
7158,Nasir Hussain,Sujit Kumar,12,"['Action|Thriller', 'Comedy', 'Drama|Thriller', 'Drama|Romance', 'Drama|Family', 'Action|Drama|Romance', 'Action|Adventure|Drama', 'Romance', 'Action|Crime|Musical', 'Action|Adventure|Drama', 'Action|Adventure|Drama', 'Comedy|Family']"
7159,Nasir Hussain,Sunil Dutt,2,"['Drama|Romance', 'Drama|Family|Musical']"
7160,Nasir Hussain,Murad,7,"['Drama|Romance', 'Action|Drama|Romance', 'Romance', 'Action|Drama|Romance', 'Action|Drama|Romance', 'Drama|Musical|Romance', 'Drama']"
7161,Nasir Hussain,David Abraham,4,"['Drama|Family', 'Comedy|Drama', 'Drama|Family', 'Drama']"
7162,Nasir Hussain,Ajit,3,"['Action', 'Action|Comedy|Drama', 'Drama|Musical|Romance']"
7163,Nasir Hussain,Sulochana Latkar,4,"['Action', 'Action|Adventure|Drama', 'Drama|Family|Musical', 'Drama|Romance']"
7164,Nasir Hussain,Kamal Kapoor,2,"['Action', 'Action|Comedy|Drama']"
7165,Nasir Hussain,Amjad Khan,3,"['Action|Drama|Family', 'Action|Crime', 'Comedy']"
7166,Nasir Hussain,Rakhee Gulzar,2,"['Drama|Family', 'Musical|Mystery|Romance']"
7167,Nasir Hussain,Brahm Bhardwaj,8,"['Action|Drama|Thriller', 'Drama|Musical|Romance', 'Drama|Family|Romance', 'Drama', 'Drama', 'Action|Crime|Drama', 'Drama|Family', 'Comedy|Drama|Musical']"
7168,Nasir Hussain,Johnny Walker,4,"['Action|Comedy|Drama', 'Comedy|Drama|Family', 'Crime|Musical|Mystery', 'Comedy|Drama']"
7169,Nasir Hussain,Navin Nischol,2,"['Fantasy', 'Action|Thriller']"
7170,Nasir Hussain,Sharmila Tagore,1,['Comedy|Musical|Romance']
7171,Nasir Hussain,Utpal Dutt,1,['Action|Adventure|Drama']
7172,Nasir Hussain,Dev Anand,6,"['Action|Drama|Musical', 'Crime|Drama|Musical', 'Crime|Drama|Musical', 'Drama|Musical|Romance', 'Drama|Musical|Romance', 'Crime|Musical|Romance']"
7173,Nasir Hussain,Jeevan,12,"['Action|Comedy|Drama', 'Comedy', 'Drama|Family', 'Crime|Drama|Romance', 'Drama|Family', 'Drama|Family', 'Action|Adventure|Drama', 'Action|Adventure|Drama', 'Comedy|Family', 'Drama|Family|Musical', 'Drama|Musical|Romance', 'Drama|Musical|Romance']"
7174,Nasir Hussain,Brahmachari,8,"['Drama', 'Action', 'Action|Comedy|Drama', 'Drama|Romance', 'Drama|Family', 'Action|Adventure|Drama', 'Crime|Drama|Romance', 'Comedy|Drama']"
7175,Nasir Hussain,Pradeep Kumar,2,"['Action|Crime', 'Comedy|Drama|Romance']"
7176,Nasir Hussain,Anwar Hussain,5,"['Comedy|Thriller', 'Drama|Musical|Romance', 'Action|Drama|Musical', 'Action|Drama|Romance', 'Action|Drama|Romance']"
7177,Nasir Hussain,Abhi Bhattacharya,4,"['Action|Comedy|Drama', 'Drama|Family', 'Drama', 'Drama']"
7178,Nasir Hussain,Tanuja,5,"['Action|Adventure|Drama', 'Crime|Drama|Romance', 'Crime|Drama|Musical', 'Crime|Drama|Musical', 'Comedy|Thriller']"
7179,Nasir Hussain,Mac Mohan,2,"['Drama|Romance', 'Comedy|Musical|Romance']"
7180,Nasir Hussain,Raj Mehra,6,"['Action|Drama|Thriller', 'Crime|Drama|Romance', 'Drama|Family', 'Drama|Family', 'Drama|Family|Romance', 'Comedy|Drama']"
7181,Nasir Hussain,Parikshat Sahni,2,"['Drama|Family', 'Drama']"
7182,Nasir Hussain,Manmohan Krishna,5,"['Drama|Romance', 'Drama|Romance', 'Action|Crime|Musical', 'Comedy|Family', 'Drama|Musical|Romance']"
7183,Nasir Hussain,Vinod Mehra,3,"['Fantasy', 'Action|Thriller', 'Drama|Family']"
7184,Nasir Hussain,Ramesh Deo,3,"['Action|Drama|Romance', 'Comedy|Drama|Family', 'Comedy|Drama']"
7185,Nasir Hussain,Shivraj,9,"['Musical|Mystery|Romance', 'Drama|Romance', 'Drama|Romance', 'Comedy|Musical|Romance', 'Comedy|Thriller', 'Drama', 'Comedy|Drama|Romance', 'Drama|Family', 'Drama|Musical|Romance']"
7186,Sadashiv Amrapurkar,Tabu,3,"['Drama|Musical|Romance', 'Drama|Family|Musical', 'Crime|Mystery|Thriller']"
7187,Sadashiv Amrapurkar,Anjan Srivastav,1,['Action|Comedy|Crime']
7188,Sadashiv Amrapurkar,Pinchoo Kapoor,1,['Action|Drama']
7189,Sadashiv Amrapurkar,Rati Agnihotri,1,['Action|Drama']
7190,Sadashiv Amrapurkar,Sujit Kumar,1,['Action|Drama|Family']
7191,Sadashiv Amrapurkar,Sushma Seth,1,['Mystery|Thriller']
7192,Sadashiv Amrapurkar,Mohan Joshi,4,"['Crime|Mystery|Thriller', 'Action', 'Action|Comedy|Drama', 'Action|Crime']"
7193,Sadashiv Amrapurkar,Reema Lagoo,4,"['Drama', 'Drama|Romance', 'Action|Romance', 'Drama']"
7194,Sadashiv Amrapurkar,Sudhir,1,['Action|Drama|Fantasy']
7195,Sadashiv Amrapurkar,Amjad Khan,2,"['Comedy', 'Action|Drama']"
7196,Sadashiv Amrapurkar,Sunny Deol,3,"['Action|Drama', 'Action|Drama|Romance', 'Action|Crime|Drama']"
7197,Sadashiv Amrapurkar,Tej Sapru,8,"['Action|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Comedy|Romance|Thriller', 'Action|Drama|Musical', 'Action|Romance', 'Action|Adventure|Drama', 'Crime']"
7198,Sadashiv Amrapurkar,Navin Nischol,2,"['Drama|Family', 'Action|Drama|Romance']"
7199,Sadashiv Amrapurkar,Rajpal Yadav,1,['Action|Fantasy|Thriller']
7200,Sadashiv Amrapurkar,Madhuri Dixit,2,"['Action|Drama|Musical', 'Action|Drama']"
7201,Sadashiv Amrapurkar,Sharmila Tagore,1,['Action|Drama|Romance']
7202,Sadashiv Amrapurkar,Himani Shivpuri,1,['Action|Crime|Drama']
7203,Sadashiv Amrapurkar,Dev Anand,1,['Action|Adventure']
7204,Sadashiv Amrapurkar,Mohnish Bahl,3,"['Drama|Family|Musical', 'Action|Drama|Romance', 'Comedy|Drama|Horror']"
7205,Sadashiv Amrapurkar,Saeed Jaffrey,2,"['Action|Drama', 'Drama|Family|Musical']"
7206,Sadashiv Amrapurkar,Govind Namdeo,3,"['Action|Crime', 'Action|Drama|Thriller', 'Action|Crime|Drama']"
7207,Sadashiv Amrapurkar,Manisha Koirala,2,"['Action|Drama|Thriller', 'Action|Crime|Drama']"
7208,Sadashiv Amrapurkar,Brahmachari,5,"['Crime|Thriller', 'Action', 'Action', 'Action|Comedy|Drama', 'Action']"
7209,Sadashiv Amrapurkar,Pradeep Kumar,1,['Comedy|Drama|Horror']
7210,Sadashiv Amrapurkar,Goga Kapoor,7,"['Action|Crime', 'Crime', 'Action|Crime|Drama', 'Action|Drama', 'Action|Drama|Fantasy', 'Action|Drama', 'Action|Comedy|Crime']"
7211,Sadashiv Amrapurkar,Tanuja,2,"['Action|Drama', 'Crime']"
7212,Sadashiv Amrapurkar,Mac Mohan,2,"['Action|Drama', 'Action|Drama|Family']"
7213,Sadashiv Amrapurkar,Shreeram Lagoo,5,"['Crime|Drama', 'Action', 'Action|Crime|Drama', 'Drama', 'Action|Comedy|Crime']"
7214,Sadashiv Amrapurkar,Satish Kaushik,1,['Action|Crime|Drama']
7215,Sadashiv Amrapurkar,Parikshat Sahni,1,['Action|Drama']
7216,Sadashiv Amrapurkar,Saif Ali Khan,2,"['Drama|Family|Musical', 'Action|Drama|Thriller']"
7217,Sadashiv Amrapurkar,Vikram Gokhale,1,['Drama|Family|Musical']
7218,Sadashiv Amrapurkar,Razak Khan,1,['Action|Crime|Drama']
7219,Sadashiv Amrapurkar,Anjana Mumtaz,3,"['Action|Drama', 'Action|Drama', 'Drama']"
7220,Sadashiv Amrapurkar,Vinod Mehra,3,"['Crime|Drama', 'Action', 'Drama|Family|Musical']"
7221,Sadashiv Amrapurkar,Shivraj,2,"['Action|Comedy|Crime', 'Drama']"
7222,Sulochana Latkar,Master Bhagwan,6,"['Drama|Musical|Romance', 'Crime|Thriller', 'Action|Comedy|Drama', 'Action|Crime|Drama', 'Action|Crime|Drama', 'Drama']"
7223,Sulochana Latkar,Pinchoo Kapoor,3,"['Drama|Family', 'Action|Crime|Drama', 'Romance']"
7224,Sulochana Latkar,Sujit Kumar,5,"['Drama|Romance', 'Drama|History|Romance', 'Action|Thriller', 'Action|Adventure|Drama', 'Mystery']"
7225,Sulochana Latkar,Sunil Dutt,6,"['Action|Adventure|Drama', 'Drama|Musical|Romance', 'Drama|Family|Musical', 'Drama', 'Comedy|Drama|Romance', 'Drama|Romance']"
7226,Sulochana Latkar,Murad,10,"['Crime|Thriller', 'Comedy|Drama|Family', 'Drama|Romance', 'Action|Crime|Drama', 'Drama|Romance', 'Drama|Romance', 'Drama|Mystery|Thriller', 'Drama|Family', 'Drama', 'Drama|Romance']"
7227,Sulochana Latkar,David Abraham,2,"['Comedy|Drama|Romance', 'Comedy|Drama|Romance']"
7228,Sulochana Latkar,Ajit,5,"['Drama', 'Action', 'Action|Crime|Drama', 'Romance', 'Action|Drama']"
7229,Sulochana Latkar,Sudhir,6,"['Action|Mystery|Thriller', 'Action|Crime|Drama', 'Drama|Thriller', 'Action|Drama|Family', 'Drama|Musical|Romance', 'Drama|Romance']"
7230,Sulochana Latkar,Kamal Kapoor,3,"['Drama|Romance', 'Comedy|Fantasy|Romance', 'Action|Comedy|Crime']"
7231,Sulochana Latkar,Amjad Khan,2,"['Action|Comedy|Drama', 'Drama|Romance']"
7232,Sulochana Latkar,Rakhee Gulzar,3,"['Drama|Romance', 'Drama|Family', 'Drama|Musical|Romance']"
7233,Sulochana Latkar,Brahm Bhardwaj,7,"['Romance', 'Drama|Family', 'Comedy|Romance', 'Comedy|Romance', 'Comedy|Mystery|Romance', 'Drama|Family', 'Drama|Romance']"
7234,Sulochana Latkar,Johnny Walker,4,"['Comedy|Fantasy|Romance', 'Action|Comedy|Crime', 'Crime|Drama', 'Comedy|Drama|Romance']"
7235,Sulochana Latkar,Sharmila Tagore,5,"['Drama|Romance', 'Action|Crime|Drama', 'Action|Drama|Romance', 'Romance|Thriller', 'Crime|Drama|Romance']"
7236,Sulochana Latkar,Utpal Dutt,1,['Action|Adventure|Drama']
7237,Sulochana Latkar,Dev Anand,6,"['Action|Thriller', 'Drama|Thriller', 'Action|Drama|Musical', 'Crime|Drama', 'Comedy|Drama|Musical', 'Comedy|Drama|Musical']"
7238,Sulochana Latkar,Jeevan,6,"['Action|Comedy|Drama', 'Drama', 'Drama|Family|Romance', 'Action|Drama|Musical', 'Romance|Thriller', 'Musical']"
7239,Sulochana Latkar,Brahmachari,5,"['Action', 'Action|Crime|Drama', 'Action|Adventure|Drama', 'Comedy|Romance', 'Mystery']"
7240,Sulochana Latkar,Pradeep Kumar,2,"['Action|Adventure|Drama', 'Action|Crime|Drama']"
7241,Sulochana Latkar,Anwar Hussain,11,"['Action|Comedy|Drama', 'Action|Comedy|Crime', 'Action|Crime|Drama', 'Action|Comedy|Drama', 'Action|Crime|Drama', 'Comedy|Romance', 'Comedy|Romance', 'Action|Comedy|Crime', 'Drama|Romance', 'Drama|Family', 'Drama']"
7242,Sulochana Latkar,Goga Kapoor,1,['Drama|Romance']
7243,Sulochana Latkar,Abhi Bhattacharya,6,"['Crime|Thriller', 'Drama|Romance', 'Drama|Romance', 'Action|Drama', 'Action|Crime|Drama', 'Drama|Family']"
7244,Sulochana Latkar,Tanuja,4,"['Drama|Family|Romance', 'Action|Comedy|Drama', 'Action|Adventure|Drama', 'Drama|Family']"
7245,Sulochana Latkar,Mac Mohan,1,['Drama|Mystery|Thriller']
7246,Sulochana Latkar,Shreeram Lagoo,3,"['Comedy|Drama', 'Action|Adventure|Drama', 'Drama|Romance']"
7247,Sulochana Latkar,Raj Mehra,22,"['Action|Crime|Thriller', 'Crime|Thriller', 'Action|Crime|Drama', 'Romance', 'Drama', 'Drama|Family', 'Action|Thriller', 'Drama|Family', 'Drama|Family', 'Action|Drama|Family', 'Comedy|Romance', 'Drama|Romance', 'Action|Comedy|Crime', 'Comedy|Mystery|Romance', 'Romance', 'Musical|Romance', 'Drama|Family', 'Musical|Romance', 'Action|Comedy|Drama', 'Comedy|Drama|Musical', 'Comedy|Drama|Musical', 'Musical|Romance']"
7248,Sulochana Latkar,Parikshat Sahni,1,['Action|Mystery|Thriller']
7249,Sulochana Latkar,Manmohan Krishna,6,"['Action|Adventure|Drama', 'Drama|Romance', 'Drama|Thriller', 'Action|Crime|Drama', 'Drama|Family', 'Drama|Family']"
7250,Sulochana Latkar,Anjana Mumtaz,1,['Comedy|Drama']
7251,Sulochana Latkar,Vinod Mehra,3,"['Comedy', 'Romance', 'Drama|Romance']"
7252,Sulochana Latkar,Ramesh Deo,4,"['Drama|Romance', 'Drama|Family', 'Drama|Romance', 'Drama']"
7253,Sulochana Latkar,Shivraj,6,"['Drama|Musical|Romance', 'Action|Drama|Family', 'Action|Comedy|Crime', 'Drama|Romance', 'Drama|Romance', 'Drama|Romance']"
7254,Anjan Srivastav,Sushma Seth,3,"['Action', 'Action|Thriller', 'Action|Thriller']"
7255,Anjan Srivastav,Saurabh Shukla,2,"['Drama|Family', 'Comedy|Drama']"
7256,Anjan Srivastav,Reema Lagoo,2,"['Drama', 'Comedy|Drama|Romance']"
7257,Anjan Srivastav,Irrfan Khan,1,['Drama|Family|Romance']
7258,Anjan Srivastav,Sunny Deol,1,['Action|Drama|Thriller']
7259,Anjan Srivastav,Tej Sapru,2,"['Action|Comedy|Drama', 'Action|Drama']"
7260,Anjan Srivastav,Navin Nischol,1,['Comedy|Musical|Romance']
7261,Anjan Srivastav,Rajpal Yadav,1,['Action|Mystery|Romance']
7262,Anjan Srivastav,Madhuri Dixit,2,"['Crime|Drama', 'Action|Crime|Drama']"
7263,Anjan Srivastav,Himani Shivpuri,2,"['Action|Comedy|Romance', 'Action|Drama|Romance']"
7264,Anjan Srivastav,Govind Namdeo,2,"['Drama|Romance', 'Crime|Drama']"
7265,Anjan Srivastav,Manisha Koirala,3,"['Crime|Drama', 'Action|Drama|Romance', 'Drama|Romance']"
7266,Anjan Srivastav,Goga Kapoor,2,"['Action|Comedy|Drama', 'Comedy|Drama|Music']"
7267,Anjan Srivastav,Mac Mohan,1,['Comedy|Drama|Sport']
7268,Anjan Srivastav,Shreeram Lagoo,2,"['Drama', 'Action']"
7269,Anjan Srivastav,Boman Irani,2,"['Biography|Drama', 'Comedy|Drama|Romance']"
7270,Anjan Srivastav,Sanjay Mishra,1,['Crime|Drama']
7271,Anjan Srivastav,Vikram Gokhale,2,"['Drama|Family|Musical', 'Comedy|Family']"
7272,Anjan Srivastav,Razak Khan,2,"['Action|Mystery|Romance', 'Action|Drama|Romance']"
7273,Anjan Srivastav,Jimmy Sheirgill,1,['Drama|Romance']
7274,Anjan Srivastav,Anjana Mumtaz,2,"['Comedy|Drama|Sport', 'Comedy|Drama|Fantasy']"
7275,Anjan Srivastav,Vinod Mehra,2,"['Action', 'Action|Thriller']"
7276,Anjan Srivastav,Shivraj,1,['Action|Comedy|Crime']
7277,Manmohan Krishna,Master Bhagwan,1,['Comedy|Drama']
7278,Manmohan Krishna,Pinchoo Kapoor,2,"['Drama', 'Comedy|Thriller']"
7279,Manmohan Krishna,Sujit Kumar,5,"['Comedy|Thriller', 'Drama|Romance', 'Action|Crime|Musical', 'Drama', 'Comedy|Family']"
7280,Manmohan Krishna,Sunil Dutt,6,"['Action|Adventure|Drama', 'Musical|Mystery|Thriller', 'Drama|Musical', 'Drama|Romance', 'Drama', 'Comedy|Drama|Romance']"
7281,Manmohan Krishna,Murad,1,['Crime|Drama|Thriller']
7282,Manmohan Krishna,David Abraham,6,"['Drama|Romance', 'Comedy|Drama', 'Drama|Romance', 'Drama|Romance|War', 'Drama|Romance|War', 'Drama']"
7283,Manmohan Krishna,Ajit,1,['Drama|Musical|Romance']
7284,Manmohan Krishna,Sudhir,2,"['Action|Crime|Drama', 'Drama|Thriller']"
7285,Manmohan Krishna,Kamal Kapoor,2,"['Drama', 'Mystery|Thriller']"
7286,Manmohan Krishna,Amjad Khan,2,"['Drama', 'Drama|Romance']"
7287,Manmohan Krishna,Rakhee Gulzar,3,"['Action|Drama|History', 'Drama|Romance', 'Drama|Romance']"
7288,Manmohan Krishna,Brahm Bhardwaj,9,"['Comedy|Thriller', 'Fantasy', 'Drama', 'Drama|Family', 'Action|Adventure|Drama', 'Action|Drama|Romance', 'Action|Drama|Romance', 'Drama|Family', 'Drama|Musical']"
7289,Manmohan Krishna,Johnny Walker,4,"['Comedy|Drama|Romance', 'Action|Adventure|Drama', 'Drama|Musical', 'Comedy|Drama|Romance']"
7290,Manmohan Krishna,Tej Sapru,1,['Drama']
7291,Manmohan Krishna,Sharmila Tagore,4,"['Drama|Romance', 'Drama|Thriller', 'Comedy|Drama', 'Drama|Romance']"
7292,Manmohan Krishna,Dev Anand,5,"['Drama|Thriller', 'Drama|Romance', 'Action|Drama|Romance', 'Romance', 'Comedy|Romance']"
7293,Manmohan Krishna,Saeed Jaffrey,2,"['Action|Drama|Romance', 'Drama']"
7294,Manmohan Krishna,Jeevan,7,"['Comedy|Family', 'Musical|Mystery|Thriller', 'Action|Drama|Romance', 'Action|Drama|Romance', 'Drama|Romance', 'Crime|Drama|Mystery', 'Drama|Musical|Romance']"
7295,Manmohan Krishna,Brahmachari,1,['Drama|Romance']
7296,Manmohan Krishna,Pradeep Kumar,1,['History|Musical|Romance']
7297,Manmohan Krishna,Anwar Hussain,4,"['Action|Crime|Drama', 'Drama', 'Musical|Mystery|Thriller', 'Drama']"
7298,Manmohan Krishna,Goga Kapoor,1,['Drama|Romance']
7299,Manmohan Krishna,Abhi Bhattacharya,2,"['Action|Crime|Drama', 'Drama|Musical|Mystery']"
7300,Manmohan Krishna,Tanuja,3,"['Crime|Drama', 'Drama|Family|Musical', 'Drama|Romance']"
7301,Manmohan Krishna,Shreeram Lagoo,2,"['Action|Adventure|Drama', 'Drama|Romance']"
7302,Manmohan Krishna,Raj Mehra,2,"['Drama|Family', 'Comedy|Drama|Romance']"
7303,Manmohan Krishna,Parikshat Sahni,1,['Action|Drama|History']
7304,Manmohan Krishna,Vinod Mehra,2,"['Drama', 'Adventure|Crime|Thriller']"
7305,Manmohan Krishna,Ramesh Deo,3,"['Crime|Drama|Thriller', 'Comedy|Family', 'Drama|Family']"
7306,Sunny Deol,Tabu,5,"['Action|Crime|Drama', 'Action|Drama|Romance', 'Action|Drama', 'Action|Drama|Romance', 'Action|Drama|Thriller']"
7307,Sunny Deol,Rati Agnihotri,1,['Action|Drama']
7308,Sunny Deol,Sunil Dutt,1,['Action|Drama|War']
7309,Sunny Deol,Mohan Joshi,3,"['Action|Drama', 'Action|Drama|Romance', 'Action|Drama|Thriller']"
7310,Sunny Deol,Saurabh Shukla,2,"['Comedy|Drama', 'Action|Crime|Romance']"
7311,Sunny Deol,Reema Lagoo,3,"['Action|Crime|Drama', 'Drama|Family|Musical', 'Drama|Romance|Thriller']"
7312,Sunny Deol,Irrfan Khan,1,['Crime|Drama|Thriller']
