imdb_id,poster_path,original_title,year_of_release,runtime,genres,imdb_rating,imdb_votes,actors,wins_nominations,release_date
tt0165972,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Tapasya_poster.jpg/220px-Tapasya_poster.jpg,Tapasya,1976,133,Drama|Family,7,39,Rakhee Gulzar|Parikshat Sahni|Asrani|A.K. Hangal|Nasir Hussain|,1 win,
tt0298582,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Udhar_Ka_Sindur.jpg/220px-Udhar_Ka_Sindur.jpg,Udhar Ka Sindur,1976,136,Action|Crime|Drama,5.5,18,Jeetendra|Reena Roy|Asha Parekh|Asrani|Om Shivpuri|Prema Narayan|Satyendra Kapoor|Paintal|Urmila Bhatt|Manmohan Krishna|Dheeraj Kumar|Manju Asrani|Dhumal|Vikas Anand|,1 nomination,15 October 1976 (India)
tt0320792,https://upload.wikimedia.org/wikipedia/en/4/44/Zindagi1976.jpg,Zindagi,1976,139,Drama|Romance,7,24,Mala Sinha|Sanjeev Kumar|Vinod Mehra|Moushumi Chatterjee|Anil Dhawan|Aruna Irani|Rakesh Pandey|Alka|A.K. Hangal|Deven Verma|Manmohan|Leela Mishra|Yunus Parvez|Brahm Bhardwaj|,,31 December 1976 (India)
tt0177504,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Aajaasanam.jpg/220px-Aajaasanam.jpg,Aaja Sanam,1968,121,Drama|Romance,6.8,13,Feroz Khan|Tanuja|,,10 January 1968 (India)
tt0178174,https://upload.wikimedia.org/wikipedia/en/a/aa/Aakhri_Daao.jpg,Aakhri Dao,1975,\N,Action|Crime|Drama,5.4,23,Saira Banu|Mohan Choti|Danny Denzongpa|Ramesh Deo|Iftekhar|Jeetendra|Satyendra Kapoor|Padma Khanna|,,
tt0178180,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Aakraman.jpg/220px-Aakraman.jpg,Aakraman,1975,\N,Drama|History|Romance,6.5,36,Ashok Kumar|Sanjeev Kumar|Rakesh Roshan|Rajesh Khanna|Rekha|Sulochana Latkar|Farida Jalal|Asrani|Sujit Kumar|Keshto Mukherjee|Sunder|Ravindra Kapoor|Kuljeet|Deepak Raj|,,14 May 1975 (India)
tt0178186,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Aandhi.jpg/220px-Aandhi.jpg,Aandhi,1975,133,Drama|Romance,8.2,1254,Suchitra Sen|Sanjeev Kumar|Om Shivpuri|Manmohan|A.K. Hangal|Kamaldeep|C.S. Dubey|Ranvir Raj|Baldev Mehta|Madhup Sharma|Vinod Sharma|Baby Pinky|Ashok Saxena|Robert|,3 wins & 3 nominations,13 February 1975 (India)
tt0072642,https://upload.wikimedia.org/wikipedia/en/thumb/5/57/Anari1975.jpg/220px-Anari1975.jpg,Anari,1975,144,Drama|Romance,5.7,27,Shashi Kapoor|Sharmila Tagore|Moushumi Chatterjee|Kabir Bedi|Kader Khan|Utpal Dutt|Dina Pathak|Asit Kumar Sen|Birbal|,,17 January 1975 (India)
tt0231155,https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Anokha75.jpg/220px-Anokha75.jpg,Anokha,1975,132,Action|Comedy|Crime,4.8,18,Shatrughan Sinha|Zarina Wahab|A.K. Hangal|Imtiaz Khan|Kanhaiyalal Chaturvedi|Jayshree T.|Mohan Sherry|Paintal|Jeevan|Hercules|Mirza Musharraf|Maruti|Mehar Mittal|Badri Prasad|,,2 April 1975 (India)
tt0297738,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Apne_Rang_Hazaar.jpg/220px-Apne_Rang_Hazaar.jpg,Apne Rang Hazaar,1975,124,Drama|Romance,6.1,14,Sanjeev Kumar|Leena Chandavarkar|Danny Denzongpa|Bindu|Asrani|Helen|Kamini Kaushal|Paintal|Jankidas|,,1 January 1975 (India)
tt0373683,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Apne_Dushman.jpg/220px-Apne_Dushman.jpg,Apne Dushman,1975,120,Crime|Drama|Mystery,6.6,10,Dharmendra|Sanjeev Kumar|Rakesh Pandey|Imtiaz Khan|Dev Kumar|Reena Roy|Narendra|Shamim|Subhash Bali|Mohan Loomba|Vikrant Mathur|Rajan Haksar|Sheila Ramchandra|Jagdev Bhambri|,,19 November 1975 (India)
tt0259854,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Andhera.jpg/220px-Andhera.jpg,Andhera,1975,110,Crime|Drama|Thriller,5.2,22,Sameer Khan|Vani Ganpati|Imtiaz Khan|Dulari|Satyendra Kapoor|Tun Tun|Krishan Dhawan|Mukri|Murad|Ashoo|Helen|Seema Kapoor|Master Bhagwan|,,8 April 1975 (India)
tt0156319,,Balak Aur Janwar,1975,\N,Adventure,5.4,7,Baldev Khosa|Usha Solanki|Randhawa|Kanan Kaushal|Mahesh Desai|Alankar Joshi|Mona|B.M. Vyas|Dulari|Mohan Choti|Raja Duggal|Yunus Bihari|Hangama|Sheel Kumar|,,
tt0244457,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Chaitali_1975.jpg/220px-Chaitali_1975.jpg,Chaitali,1975,\N,Drama,6.1,31,Dharmendra|Saira Banu|Bindu|Pradeep Kumar|Asrani|Durga Khote|Shyama|Abhi Bhattacharya|Asit Kumar Sen|Ranjan|Tarun Ghosh|Kavish|Amol Sen|Brahm Bhardwaj|,,18 September 1975 (India)
tt0243550,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Shankar_Dada_1976.JPG/220px-Shankar_Dada_1976.JPG,Shankar Dada,1976,130,Drama,6.2,21,Ashok Kumar|Shashi Kapoor|Neetu Singh|Anwar Hussain|Roopesh Kumar|Bindu|Pran|Anjali Kadam|Mohan Choti|Rajan Haksar|Rajan Kapoor|Uttam Sodi|Navin Kumar|Khurshid|,,22 July 1976 (India)
tt0359129,,Dafaa 302: Indian Penal Code Section 302 (Section of Murder),1975,118,Drama|Mystery,5.4,5,Randhir Kapoor|Rekha|Ajit|Ashok Kumar|Prem Nath|Madan Puri|Roopesh Kumar|Bindu|Aruna Irani|Jagdish Raj|Murad|Chandrashekhar|Mohan Choti|Faryal|,,
tt0361505,https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/Dharmatma.jpg/220px-Dharmatma.jpg,Dharmatma,1975,163,Action|Romance|Thriller,6.7,251,Prem Nath|Feroz Khan|Hema Malini|Rekha|Danny Denzongpa|Farida Jalal|Ranjeet|Sudhir|Imtiaz Khan|Madan Puri|Jeevan|Satyendra Kapoor|Helen|Iftekhar|,,30 April 1975 (India)
tt0246493,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Chori_Mera_Kaam.jpg/220px-Chori_Mera_Kaam.jpg,Chori Mera Kaam,1975,165,Comedy|Musical|Romance,6.9,109,Ashok Kumar|Shashi Kapoor|Zeenat Aman|Pran|Anwar Hussain|David Abraham|Deven Verma|Iftekhar|Raza Murad|M.B. Shetty|Maruti|Asha Potdar|Komilla Virk|Urmila Bhatt|,1 win,2 May 1975 (India)
tt0072783,https://upload.wikimedia.org/wikipedia/en/thumb/0/09/Chupke_Chupke_1975.jpg/220px-Chupke_Chupke_1975.jpg,Chupke Chupke,1975,146,Comedy|Drama|Romance,8.4,10409,Dharmendra|Sharmila Tagore|Amitabh Bachchan|Jaya Bachchan|David Abraham|Usha Kiran|Lily Chakravarty|Keshto Mukherjee|Dev Kishan|Om Prakash|Lalita Kumari|Naina Apte|Chaitali|Aarti|,,11 April 1975 (India)
tt0072860,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Deewar_poster.jpg/220px-Deewar_poster.jpg,Deewaar,1975,174,Action|Crime|Drama,8.1,9283,Amitabh Bachchan|Shashi Kapoor|Nirupa Roy|Parveen Babi|Neetu Singh|Manmohan Krishna|Madan Puri|Iftekhar|Satyendra Kapoor|Sudhir|Rajpal|Jagdish Raj|Kuljit Singh|Raj Kishore|,7 wins & 2 nominations,May 1979 (USA)
tt0072870,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Dharamkaram.jpg/220px-Dharamkaram.jpg,Dharam Karam,1975,159,Drama|Family,5.9,114,Raj Kapoor|Randhir Kapoor|Rekha|Prem Nath|Dara Singh|Pinchoo Kapoor|Narendra Nath|Urmila Bhatt|Alka|Satyajeet|Baby Pinky|Master Sailesh|Aarti|Rajan Kapoor|,,1 December 1975 (India)
tt0155606,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Charandas_Chor%2C_1975.jpg/220px-Charandas_Chor%2C_1975.jpg,Charandas Chor,1975,156,Drama,7.7,39,Lalu Ram|Madan Lal|Babu Das|Bhakla Ram|Ram Nath|Anjali Paigankar|Habib Tanvir|Sadhu Meher|Thakur Ram|Mala Bai|Fida Bai|Ram Ratan|Heera Ram|Amar Singh Lahre|,,
tt0246420,https://upload.wikimedia.org/wikipedia/en/thumb/a/a8/Amanush.jpg/220px-Amanush.jpg,Amanush,1975,153,Drama|Family,7.1,180,Uttam Kumar|Sharmila Tagore|Prema Narayan|Anil Chatterjee|Utpal Dutt|Abhi Bhattacharya|Manmohan|Asit Kumar Sen|Manik Dutt|Tarun Ghosh|Rajni Gupta|Subroto Mahapatra|Amol Sen|Probir Roy|,3 wins & 6 nominations,21 March 1975 (India)
tt0315487,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Dhoti_Lota_Aur_Chowpatty.jpg/220px-Dhoti_Lota_Aur_Chowpatty.jpg,Dhoti Lota Aur Chowpatty,1975,139,Comedy,4.7,15,Bindu|Laxmi Chhaya|Mohan Choti|Dharmendra|Dulari|Helen|Nasir Hussain|Jagdeep|Farida Jalal|Jankidas|Jeevan|Satyendra Kapoor|Shubha Khote|Roopesh Kumar|,,
tt0361515,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Do_Jasoosfilm.jpg/220px-Do_Jasoosfilm.jpg,Do Jasoos,1975,135,Comedy|Mystery,6.4,82,Raj Kapoor|Rajendra Kumar|Shailendra Singh|Bhavana Bhatt|Prem Chopra|Kamal Kapoor|Ram Mohan|Appi Umrani|Aruna Irani|,,
tt0370468,,Do Jhoot,1975,\N,Romance,6,7,Vinod Mehra|Moushumi Chatterjee|Pran|Kamini Kaushal|Aruna Irani|Ajit|Prem Chopra|V. Gopal|Raju Shrestha|Sulochana Latkar|Raj Mehra|Brahm Bhardwaj|Alka|Tiwari|,2 nominations,
tt0247296,https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Do_Thug_1975_film_poster.jpg/220px-Do_Thug_1975_film_poster.jpg,Do Thug,1975,\N,Action|Crime|Drama,6.3,7,Shatrughan Sinha|Hema Malini|,,
tt0314005,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Dulhan_%281975_film%29.jpg/220px-Dulhan_%281975_film%29.jpg,Dulhan,1974,\N,Drama|Family,6.6,28,David Abraham|Agha|Nasir Hussain|Jamuna|Jeetendra|Ashok Kumar|Hema Malini|Manorama|Mehmood|Mukesh|,,
tt0214663,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Ek_Mahal_Ho_Sapno_Ka.jpg/220px-Ek_Mahal_Ho_Sapno_Ka.jpg,Ek Mahal Ho Sapno Ka,1975,\N,Drama|Family,7.2,52,Ashok Kumar|Dharmendra|Sharmila Tagore|Leena Chandavarkar|Deven Verma|David Abraham|Ramesh Deo|Achala Sachdev|Asha Chandra|Sanjana|Brahmachari|Birbal|Jagdish Raj|Hercules|,,9 July 1975 (India)
tt0072972,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Faraar_1975_poster.jpg/220px-Faraar_1975_poster.jpg,Faraar,1975,136,Action|Crime|Drama,7,272,Sanjeev Kumar|Sharmila Tagore|Amitabh Bachchan|Sulochana Latkar|Anupama|Jayshree T.|Leena Das|Sajjan|Rajan Haksar|Amit Kapur|D.K. Sapru|Master Bhagwan|Brahmachari|Murad|,,21 November 1975 (India)
tt0277761,,Jaan Hazir Hai,1975,140,Drama,5.9,7,Urmila Bhatt|Iftekhar|Jankidas|Trilok Kapoor|Shekhar Kapur|Prem Krishan|Guddi Maruti|Murad|Natasha|Ranjan|Vimal Sahu|Sharat Saxena|Mohan Sherry|,,
tt0073112,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Himalay_Se_Ooncha.jpg/220px-Himalay_Se_Ooncha.jpg,Himalay Se Ooncha,1975,\N,Action|Adventure|Drama,5.7,35,Sunil Dutt|Mallika Sarabhai|Ranjeet|Rakesh Pandey|Raju Desai|Master Bittoo|Nandita Thakur|Shiv Kumar|Paidi Jairaj|Randhir|Sunder|Ram Mohan|Karan Dewan|M. Rajan|,,
tt0165795,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Geetgatachal2.jpg/220px-Geetgatachal2.jpg,Geet Gaata Chal,1975,130,Comedy|Drama|Family,7.5,86,Sachin|Sarika|Urmila Bhatt|Madan Puri|Padma Khanna|Manher Desai|Leela Mishra|Minoo Mehtab|Khyati|,,1 July 1975 (India)
tt0872207,https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Jaggu75.jpg/220px-Jaggu75.jpg,Jaggu,1975,\N,Crime,6.4,9,Indira Bansal|Master Bhagwan|Bindu|Leena Chandavarkar|Mohan Choti|Hercules|Anwar Hussain|Aruna Irani|Azaad Irani|Jagdeep|Jyoti|Imtiaz Khan|Viju Khote|Jyothi Lakshmi|,,
tt0073191,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/Jai_Santoshi_Maa.jpg/260px-Jai_Santoshi_Maa.jpg,Jai Santoshi Maa,1975,145,Adventure|Drama|Family,6.9,99,Bharat Bhushan|Ashish Kumar|Kanan Kaushal|Anita Guha|Trilok Kapoor|Rajni Bala|B.M. Vyas|Dilip Dutt|Rajan Haksar|Leela Mishra|,,15 August 1975 (India)
tt0187192,https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/Julie_1975_film_poster.jpg/220px-Julie_1975_film_poster.jpg,Julie,1975,145,Drama|Family|Musical,6.2,250,Lakshmi|Vikram Makandar|Nadira|Utpal Dutt|Achala Sachdev|Rita Bhaduri|Jalal Agha|Rajendra Nath|Om Prakash|Ruby Mayer|Sridevi|Umesh Sharma|Satyajeet|J.N. Anand|,4 wins,18 March 1975 (India)
tt0230389,,Kaagaz Ki Nao,1975,\N,Drama,6.4,9,Sarika|Reena Ghosh|Master Mithu|Pradeep Kumar|Aruna Irani|Helen|I.S. Johar|Shyam Dube|Johnny Whisky|Dilip Dutt|Amol Sen|Subramanium|Hameed|Asha Sharma|,,
tt0073224,https://upload.wikimedia.org/wikipedia/en/7/78/Kaala_Sona.jpg,Kaala Sona,1975,137,Action|Thriller,6.5,46,Feroz Khan|Parveen Babi|Prem Chopra|Farida Jalal|Danny Denzongpa|Imtiaz Khan|Helen|Durga Khote|Keshto Mukherjee|Bipin Gupta|Polson|Abhijeet|Shyam|Master Bhagwan|,,29 July 1975 (India)
tt0367922,https://upload.wikimedia.org/wikipedia/en/7/7f/Kahte_Hain_Mujhko_Raja_poster.jpg,Kahte Hain Mujhko Raja,1975,\N,Action|Family,5.2,19,Dharmendra|Biswajit Chatterjee|Hema Malini|Rekha|Shatrughan Sinha|Nadira|Bipin Gupta|Keshto Mukherjee|Abhi Bhattacharya|,,
tt0073236,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/Khel_Khel_Mein.jpg/220px-Khel_Khel_Mein.jpg,Khel Khel Mein,1975,139,Comedy|Romance|Thriller,7.6,316,Rishi Kapoor|Neetu Singh|Rakesh Roshan|Iftekhar|Dev Kumar|Kamal Kapoor|Chand Usmani|Hari Shivdasani|Shyama|Yunus Parvez|Jankidas|Lalita Pawar|Hangama|Ghanshyam Rohera|,,April 1978 (Portugal)
tt0175837,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Lafange_%28movie_poster%29.jpg/220px-Lafange_%28movie_poster%29.jpg,Lafange,1975,137,Drama|Family,6.4,17,Randhir Kapoor|Mumtaz|Pran|Sujit Kumar|Asha Sachdev|D.K. Sapru|Anwar Hussain|Gulshan Bawra|Rajan Haksar|Manorama|Ram Mohan|Moolchand|,,
tt0215900,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Khushboo75.jpg/220px-Khushboo75.jpg,Khushboo,1975,132,Drama|Family|Musical,7,213,Jeetendra|Hema Malini|Durga Khote|Farida Jalal|Chandrima Bhaduri|Sarika|Dev Kishan|Sudhir Thakkar|Raju Shrestha|Leela Mishra|Harish Magon|Pratima Devi|Nasir|Bhola|,1 nomination,8 May 1975 (India)
tt0151511,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Mausam1975.jpg/220px-Mausam1975.jpg,Mausam,1975,156,Musical|Romance,8.1,782,Sanjeev Kumar|Sharmila Tagore|Om Shivpuri|Agha|Satyendra Kapoor|Dina Pathak|Lily Chakravarty|T.P. Jain|Pinchoo Kapoor|Mrinal Mukherjee|Kamaldeep|Shekhar Purohit|Yogendra|Nasir|,3 wins & 2 nominations,29 December 1975 (India)
tt0298437,,Mazaaq,1975,103,Comedy,6.6,14,Vinod Mehra|Moushumi Chatterjee|Aruna Irani|Iftekhar|Mehmood|Mukri|Asrani|Kanhaiyalal Chaturvedi|Master Bhagwan|S. Ramanathan|Ridku|Agha|Ratan Gaurang|Keshto Mukherjee|,,
tt0359687,,Mere Sajna,1975,\N,Drama|Romance,6.4,8,Navin Nischol|Rakhee Gulzar|Ajit|Helen|,,
tt0073391,https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/Mili75.jpg/220px-Mili75.jpg,Mili,1975,150,Drama|Family|Musical,7.6,1129,Jaya Bachchan|Amitabh Bachchan|Usha Kiran|Ashok Kumar|Shubha Khote|Suresh Chatwal|Asrani|Aruna Irani|Rajnath|Naina Apte|Aarti|Shahana|Chandra|Arabind|,1 win & 1 nomination,20 June 1975 (India)
tt0359738,,Natak,1975,\N,Drama,5.8,9,Vijay Arora|Moushumi Chatterjee|Snehlata|Subhash Ghai|Nazima|Sulochana Latkar|Raj Mehra|Master Bhagwan|Sunder|Hari Shivdasani|Raj Rani|Jayshree T.|Alka|Tiwari|,,
tt0073458,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Nishant_cover.jpg/220px-Nishant_cover.jpg,Nishant,1975,140,Crime|Drama,7.6,423,Girish Karnad|Shabana Azmi|Anant Nag|Amrish Puri|Satyadev Dubey|Smita Patil|Mohan Agashe|Kulbhushan Kharbanda|Naseeruddin Shah|Sadhu Meher|Savita Bajaj|Master Altaf|Suresh Bedi|Rukmini Menon|,1 win & 1 nomination,6 September 1975 (India)
tt0318584,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Ponga_Pandit_%28film%29.jpg/220px-Ponga_Pandit_%28film%29.jpg,Ponga Pandit,1975,\N,Action|Comedy|Drama,6.5,44,Randhir Kapoor|Neeta Mehta|Danny Denzongpa|Prema Narayan|Nirupa Roy|Shreeram Lagoo|Madan Puri|Pinchoo Kapoor|Sulochana Chatterjee|Arpana Choudhary|Sunder|S.N. Tripathi|Ranjeet|Rajan Kapoor|,,
tt0216110,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Pratigya_1975.jpg/220px-Pratigya_1975.jpg,Pratiggya,1975,\N,Action|Comedy|Drama,7.2,247,Dharmendra|Hema Malini|Ajit|Nasir Hussain|Johnny Walker|Jagdeep|Keshto Mukherjee|Sunder|D.K. Sapru|Maruti|Imtiaz|Abhi Bhattacharya|Satyendra Kapoor|Brahmachari|,,23 June 1975 (India)
tt0155997,,Rafoo Chakkar,1975,\N,Action|Comedy|Drama,7,218,Rishi Kapoor|Neetu Singh|Rajendra Nath|Faryal|Asrani|Master Chicoo|Paintal|Madan Puri|Anwar Hussain|Sulochana Latkar|Mumtaz Begum|M.B. Shetty|Viju Khote|Shamim|,,2 January 1975 (India)
tt0431350,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Raftaar.jpg/220px-Raftaar.jpg,Raftaar,1975,\N,Drama,6,10,Moushumi Chatterjee|Vinod Mehra|Danny Denzongpa|Arpana Choudhary|Ranjeet|Madan Puri|Sunder|Kundan|Indira Bansal|Mohan Choti|Birbal|Jankidas|Lalita Kumari|Moolchand|,,
tt0246190,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/Rani_Aur_Lalpari.jpg/220px-Rani_Aur_Lalpari.jpg,Rani Aur Lalpari,1975,135,Fantasy|Musical,6.7,40,Rajendra Kumar|Asha Parekh|Baby Rani|Feroz Khan|Reena Roy|Neetu Singh|Aruna Irani|Jeetendra|,,
tt0430561,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Saazish.jpg/220px-Saazish.jpg,Saazish,1975,132,Action|Crime|Thriller,6,33,Saira Banu|Dharmendra|Dev Kumar|Rajendra Nath|Madan Puri|David Abraham|Helen|Murad|Gayjee|Jagdish Raj|Iftekhar|Paintal|,,1975 (India)
tt0395743,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Salaakhen_poster.jpg/220px-Salaakhen_poster.jpg,Salaakhen,1975,129,Action|Thriller,5.4,42,Shashi Kapoor|Sulakshana Pandit|Mehmood|Sudhir|Anjana Mumtaz|Sajjan|M. Rajan|Mac Mohan|Amrish Puri|Ramesh Deo|Brahm Bhardwaj|Keshto Mukherjee|V. Gopal|Pinchoo Kapoor|,,1975 (India)
tt0073569,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Prem_Kahani_%281975%29.jpg/220px-Prem_Kahani_%281975%29.jpg,Prem Kahani,1975,149,Action|Drama|Musical,6.6,131,Rajesh Khanna|Shashi Kapoor|Mumtaz|Vinod Khanna|K.N. Singh|Trilok Kapoor|Dulari|Leela Mishra|Yunus Parvez|Nawab|Purnima|Baby Sonu|Krishna|Mac Mohan|,2 wins,
tt0359960,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Sewak_poster.jpg/220px-Sewak_poster.jpg,Sewak,1975,\N,Drama,7.5,6,Vinod Khanna|Neetu Singh|Ranjeet|Bindu|Johnny Walker|Seema Kapoor|,,
tt0073657,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Sanyasi_%281975%29.jpg/220px-Sanyasi_%281975%29.jpg,Sanyasi,1975,155,Drama|Family,6.8,50,Manoj Kumar|Hema Malini|Prem Nath|Prem Chopra|Aruna Irani|Pran|Indrani Mukherjee|Kamini Kaushal|Sulochana Latkar|Chandrashekhar|Sailesh Kumar|Raj Mehra|Helen|Jayshree T.|,4 nominations,
tt0276542,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Sunehra_Sansar.jpg/220px-Sunehra_Sansar.jpg,Sunehra Sansar,1975,\N,Drama|Family,5.7,19,Rajendra Kumar|Mala Sinha|Hema Malini|Om Prakash|Rajendra Nath|Priti Sapru|Sujit Kumar|Asrani|David Abraham|Ramesh Deo|Seema Deo|Manorama|Romesh Sharma|Shyamlal|,,
tt0230913,https://upload.wikimedia.org/wikipedia/en/thumb/c/c9/Uljhan_poster.jpg/220px-Uljhan_poster.jpg,Uljhan,1975,137,Mystery,6.8,55,Ashok Kumar|Sanjeev Kumar|Sulakshana Pandit|Farida Jalal|Asrani|Pinchoo Kapoor|Viju Khote|Aruna Irani|Shivraj|Agha|Amrit Patel|Raju Shrestha|Virendra Sharma|Pardesi|,,
tt0073707,https://upload.wikimedia.org/wikipedia/en/thumb/5/52/Sholay-poster.jpg/220px-Sholay-poster.jpg,Sholay,1975,198,Action|Adventure|Comedy,8.2,47924,Sanjeev Kumar|Dharmendra|Amitabh Bachchan|Amjad Khan|Hema Malini|Jaya Bachchan|A.K. Hangal|Satyendra Kapoor|Iftekhar|Leela Mishra|Vikas Anand|Mac Mohan|Keshto Mukherjee|Sachin|,5 wins & 4 nominations,15 August 1975 (India)
tt0073837,https://upload.wikimedia.org/wikipedia/en/thumb/6/65/Umar_Qaid.jpg/220px-Umar_Qaid.jpg,Umar Qaid,1975,\N,Action|Thriller,5.6,18,Sunil Dutt|Jeetendra|Vinod Mehra|Moushumi Chatterjee|Reena Roy|Anju Mahendru|Asrani|Kader Khan|Krishan Dhawan|Om Shivpuri|,,
tt0247015,,Vardaan,1975,136,Drama,7.4,7,Vinod Mehra|Reena Roy|Narendra Nath|Mehmood|Om Prakash|Chandrashekhar|Urmila Bhatt|Jayshree T.|Meena T.|Asit Kumar Sen|Krishnakant|Jankidas|Narbada Shankar|Narmada Shankar|,1 win,1 January 1975 (India)
tt0824414,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Vandana_%281975_film%29.jpg/220px-Vandana_%281975_film%29.jpg,Vandana,1975,\N,Family,7.5,24,Parikshat Sahni|Sadhana|Bindu|Gurga Khote|,,
tt0158356,https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/Warrant_poster.jpg/220px-Warrant_poster.jpg,Warrant,1975,95,Action|Thriller,7,89,Dev Anand|Zeenat Aman|Pran|Dara Singh|Seema Kapoor|Ajit|Satish Kaul|,,11 January 1975 (India)
tt0073923,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Zakhmee.jpg/220px-Zakhmee.jpg,Zakhmee,1975,\N,Crime|Drama|Musical,6.6,23,Sunil Dutt|Asha Parekh|Rakesh Roshan|Reena Roy|Tariq|Helen|Johnny Walker|Imtiaz|Yunus Parvez|Jankidas|Habib|Madhup Sharma|Shyam Kumar|D.S. Rana|,,15 May 1975 (India)
tt0073924,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Zameer_1975.jpg/220px-Zameer_1975.jpg,Zameer,1975,136,Action|Drama,6.1,287,Shammi Kapoor|Saira Banu|Amitabh Bachchan|Madan Puri|Indrani Mukherjee|Ramesh Deo|Jagdish Raj|Hari Shivdasani|Prem Sagar|Chand Kapoor|Alankar Joshi|Master Sailesh|Minoo Mumtaz|Akbar|,,21 March 1975 (India)
tt0360231,,Zinda Dil,1975,125,Action|Romance,6.2,25,Rishi Kapoor|Neetu Singh|Zaheera|Pran|Raj Mehra|I.S. Johar|Roopesh Kumar|Pinchoo Kapoor|,,15 October 1975 (India)
tt0368465,,Zorro,1975,150,Action|Adventure|Comedy,5.3,29,Navin Nischol|Rekha|Urmila Bhatt|Om Shivpuri|Mukri|Danny Denzongpa|Bindu|Master Bhagwan|Asit Kumar Sen|Aruna Irani|Sudhir|,,6 March 1975 (India)
tt0071083,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/27_Down_Poster.jpg/220px-27_Down_Poster.jpg,27 Down,1974,115,Drama,6.7,102,Sudhir Dalvi|Rakhee Gulzar|Sadhu Meher|M.K. Raina|Rekha Sabnis|Om Shivpuri|,2 wins,
tt0071307,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/36_Ghante.jpg/220px-36_Ghante.jpg,36 Ghante,1974,\N,Action|Crime|Drama,6.7,112,Raaj Kumar|Mala Sinha|Sunil Dutt|Vijay Arora|Danny Denzongpa|Parveen Babi|Ranjeet|Alankar Joshi|Ramesh Deo|Madan Puri|Deven Verma|Surendra Nath|Jagdish Raj|Iftekhar|,,
tt0231592,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/5_Rifles.jpg/220px-5_Rifles.jpg,5 Rifles,1974,134,Action|Comedy,6.6,30,Rakesh Khanna|Rajesh Khanna|Ambika Johar|I.S. Johar|Kamal Kapoor|Veena|Murad|D.K. Sapru|Keshto Mukherjee|Ram Avtar|Anil Johar|Satyadeep|Anu|Ketty Irani|,,9 August 1974 (India)
